label,youtube_id,time_start,time_end,lang
nuclear_explosion,_HmffdVdXaU,332,339,AR
nuclear_explosion,_HmffdVdXaU,374,376,AR
nuclear_explosion,11e8XyUBqRQ,0,28,EN
nuclear_explosion,14VP5rtLmLI,2,30,TR
nuclear_explosion,2990gqerS40,46,58,AR
nuclear_explosion,2990gqerS40,120,125,AR
nuclear_explosion,2kBHokmSFLM,118,145,TR
nuclear_explosion,2ZO-8-j63PE,0,13,EN
nuclear_explosion,30EoIh2kADk,66,95,EN
nuclear_explosion,5EF-s7frsZ0,0,15,EN
nuclear_explosion,5EF-s7frsZ0,28,31,EN
nuclear_explosion,5EF-s7frsZ0,32,34,EN
nuclear_explosion,5EF-s7frsZ0,35,42,EN
nuclear_explosion,5EF-s7frsZ0,44,54,EN
nuclear_explosion,5EF-s7frsZ0,56,63,EN
nuclear_explosion,82QYuYgkygA,19,27,FR
nuclear_explosion,82QYuYgkygA,51,59,FR
nuclear_explosion,82QYuYgkygA,91,103,FR
nuclear_explosion,82QYuYgkygA,112,117,FR
nuclear_explosion,82QYuYgkygA,127,146,FR
nuclear_explosion,82QYuYgkygA,326,332,FR
nuclear_explosion,82QYuYgkygA,625,629,FR
nuclear_explosion,8pZklcho378,2,31,EN
nuclear_explosion,ADo-Yhpp91c,39,49,ES
nuclear_explosion,ADo-Yhpp91c,92,97,ES
nuclear_explosion,ADo-Yhpp91c,139,160,ES
nuclear_explosion,ADo-Yhpp91c,169,186,ES
nuclear_explosion,ADo-Yhpp91c,254,264,ES
nuclear_explosion,aJDfmu8NgYk,0,12,EN
nuclear_explosion,BC2899Uoa2A,62,83,AR
nuclear_explosion,BC2899Uoa2A,103,123,AR
nuclear_explosion,BC2899Uoa2A,149,169,AR
nuclear_explosion,BIfACA1JnfY,95,103,TR
nuclear_explosion,c6W2suGacjQ,0,11,EN
nuclear_explosion,CUKDEx0nni0,34,43,ES
nuclear_explosion,CUKDEx0nni0,471,505,ES
nuclear_explosion,DesTCK7dn78,13,36,EN
nuclear_explosion,DesTCK7dn78,41,67,EN
nuclear_explosion,DesTCK7dn78,71,84,EN
nuclear_explosion,DesTCK7dn78,86,100,EN
nuclear_explosion,DesTCK7dn78,105,146,EN
nuclear_explosion,EzBxFVzo5gY,52,85,AR
nuclear_explosion,EzBxFVzo5gY,181,210,AR
nuclear_explosion,EzBxFVzo5gY,260,311,AR
nuclear_explosion,ftCcMjXPpII,34,42,EN
nuclear_explosion,ftCcMjXPpII,59,65,EN
nuclear_explosion,ftCcMjXPpII,94,98,EN
nuclear_explosion,G4sQN0b8OcA,11,32,TR
nuclear_explosion,H7BaF1cjOjI,11,12,ZH
nuclear_explosion,H7BaF1cjOjI,65,71,ZH
nuclear_explosion,H7BaF1cjOjI,119,134,ZH
nuclear_explosion,H7BaF1cjOjI,166,170,ZH
nuclear_explosion,h9S1SiOxOQo,11,21,EN
nuclear_explosion,iMrKoYSgHI4,39,49,ZH
nuclear_explosion,iMrKoYSgHI4,78,86,ZH
nuclear_explosion,lj3zVF3jc4A,15,27,ES
nuclear_explosion,lj3zVF3jc4A,63,73,ES
nuclear_explosion,lrfa9MTPYWE,32,35,TR
nuclear_explosion,lrfa9MTPYWE,103,108,TR
nuclear_explosion,lrfa9MTPYWE,165,175,TR
nuclear_explosion,lrfa9MTPYWE,185,204,TR
nuclear_explosion,mfMdQ6xhPIM,28,31,ZH
nuclear_explosion,mfMdQ6xhPIM,36,41,ZH
nuclear_explosion,Mp_CvMMwKdY,0,39,EN
nuclear_explosion,mP3bcPvgIG8,93,113,EN
nuclear_explosion,mP3bcPvgIG8,147,166,EN
nuclear_explosion,mP3bcPvgIG8,170,199,EN
nuclear_explosion,mP3bcPvgIG8,227,246,EN
nuclear_explosion,mP3bcPvgIG8,342,371,EN
nuclear_explosion,mP3bcPvgIG8,375,382,EN
nuclear_explosion,mP3bcPvgIG8,384,403,EN
nuclear_explosion,mP3bcPvgIG8,433,443,EN
nuclear_explosion,mP3bcPvgIG8,506,511,EN
nuclear_explosion,mP3bcPvgIG8,536,561,EN
nuclear_explosion,QsB83fAtNQE,47,58,EN
nuclear_explosion,qT4mSoZsbzM,0,29,EN
nuclear_explosion,R-ZDH_DkluI,39,50,TR
nuclear_explosion,R-ZDH_DkluI,78,86,TR
nuclear_explosion,sQ8qWpWK0Lk,24,31,FR
nuclear_explosion,sQ8qWpWK0Lk,43,45,FR
nuclear_explosion,T2I66dHbSRA,27,56,EN
nuclear_explosion,tDJDN-FULdQ,215,229,ES
nuclear_explosion,ufcDsxr2RFs,1,10,EN
nuclear_explosion,VGFQ7d-2GaA,0,50,EN
nuclear_explosion,vxgJCqD0pQ8,1,28,FR
nuclear_explosion,WIoHATm4ImU,585,598,ZH
nuclear_explosion,WIoHATm4ImU,610,613,ZH
nuclear_explosion,Wjwgu0Qbivo,88,92,EN
nuclear_explosion,Wjwgu0Qbivo,96,100,EN
nuclear_explosion,Wjwgu0Qbivo,106,113,EN
nuclear_explosion,Wjwgu0Qbivo,115,121,EN
nuclear_explosion,Wjwgu0Qbivo,124,128,EN
nuclear_explosion,Wjwgu0Qbivo,130,144,EN
nuclear_explosion,x94OYPg9AgM,0,29,EN
nuclear_explosion,xcF72F3bbQw,4,30,EN
nuclear_explosion,yvGNP6AzyCY,5,34,EN
nuclear_explosion,-WsouJ4YzO4,0,11,EN
